"N.A.","Eligius","BitMinter","BTC Guild","NMCbit","Yourbtc.net","simplecoin","ozcoin","Slush","EclipseMC","MaxBTC","TripleMining","wizkid057","HHTT","Mt Red","50BTC","Bitparking","Discus Fish","ASICminer","ghash.io","175btc","Discus Fish Solo","Megabigpower","GIVE-ME-COINS","Polmine.pl","AntMiner","KNCminer","agentD","bcpool.io","Bitfury","BTCChina Pool","BTCC Pool"
45,2,8,39,0,0,0,12,22,0,0,1,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,6,30,0,0,0,8,18,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,7,58,0,0,0,14,14,0,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,6,41,0,0,0,14,14,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,5,51,0,0,0,18,12,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,3,50,0,0,0,16,18,0,1,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,9,54,0,0,0,14,19,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2,9,46,0,0,0,23,22,0,1,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,3,59,0,0,0,9,13,0,2,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4,7,57,0,0,0,16,17,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,10,47,0,0,0,14,17,0,1,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,5,32,0,0,0,11,22,0,2,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,7,30,0,0,0,16,19,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,6,53,0,0,0,23,21,0,0,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,5,56,0,0,0,26,20,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,3,40,0,0,0,20,18,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,5,38,0,0,0,24,19,0,1,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,4,48,0,0,0,13,22,0,1,1,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,6,44,0,0,0,21,19,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,5,39,0,0,0,34,20,0,0,1,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,7,47,0,0,0,23,26,0,1,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,3,37,0,0,0,24,23,0,1,2,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,7,56,0,0,0,4,21,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,10,12,61,0,0,0,7,14,0,1,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8,8,60,0,0,0,16,9,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6,9,50,0,0,0,25,14,0,1,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,10,62,0,0,0,20,15,0,1,1,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,6,5,73,0,0,0,16,20,0,0,1,0,12,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,9,60,0,0,0,21,16,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,5,66,0,0,0,14,20,0,0,2,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,6,78,0,0,0,19,21,0,0,0,0,14,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,4,80,0,0,0,7,20,0,0,0,0,15,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,4,85,0,0,0,13,25,0,1,0,0,17,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,8,9,83,0,0,0,9,16,0,0,1,0,10,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,5,69,0,0,0,14,22,0,2,0,0,10,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,7,53,0,0,0,4,14,0,0,0,0,16,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5,5,55,0,0,0,8,18,0,0,0,0,6,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,4,50,0,0,0,3,19,0,0,0,0,9,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,9,61,0,0,0,12,13,0,3,0,0,12,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4,6,62,0,0,0,13,20,0,1,0,0,14,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,4,9,62,0,0,0,7,20,0,1,0,0,8,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6,9,57,0,0,0,7,18,0,0,1,0,13,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,9,68,0,0,0,12,25,0,0,0,0,11,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,7,12,62,0,0,0,9,25,0,0,0,0,11,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,6,66,0,0,0,8,22,0,1,0,0,17,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,10,74,0,0,0,5,12,0,0,0,0,9,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,7,58,0,0,0,13,20,0,0,1,0,4,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,6,66,0,0,0,9,24,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,16,67,0,0,0,14,20,0,0,0,0,1,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,10,66,0,0,0,15,17,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,18,59,0,0,0,7,24,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,16,63,0,0,0,8,26,0,0,1,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,6,56,0,0,0,12,16,0,1,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,18,64,0,0,0,13,22,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,10,66,0,0,0,15,23,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,13,49,0,0,0,18,23,0,1,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,13,57,0,0,0,12,21,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,17,73,0,0,0,11,21,0,0,1,0,1,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,13,60,0,0,0,13,6,0,2,1,0,1,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6,14,55,0,0,0,6,18,0,0,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,9,60,0,0,0,5,17,0,0,2,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,12,60,0,0,0,0,17,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7,20,60,0,0,0,1,15,0,1,1,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,10,53,0,0,0,3,24,0,0,1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,11,59,0,0,0,4,22,0,1,1,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,10,67,0,0,0,4,16,0,1,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5,17,63,0,0,0,3,12,0,2,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8,12,64,0,0,0,3,17,0,0,1,0,0,0,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,8,65,0,0,0,3,14,0,1,1,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,9,72,0,0,0,7,23,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,14,66,0,0,0,9,14,0,0,0,0,1,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,6,61,0,0,0,5,17,0,1,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,13,56,0,0,0,5,19,0,0,1,0,1,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,10,68,0,0,0,0,11,0,1,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,7,53,0,0,0,0,10,0,0,2,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,10,68,0,0,0,0,25,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,20,75,0,0,0,7,18,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,11,67,0,0,0,6,25,0,1,1,0,1,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,20,62,0,0,0,0,30,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,18,57,0,0,0,6,17,0,0,1,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,25,64,0,0,0,3,21,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,21,74,0,0,0,5,15,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,28,71,0,0,0,4,19,0,0,3,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,20,64,0,0,0,4,14,0,0,3,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,28,55,0,0,0,5,13,0,0,2,0,1,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,18,57,0,0,0,4,17,0,0,1,0,1,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,19,58,0,0,0,2,14,0,0,2,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,18,57,0,0,0,5,10,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,24,59,0,0,0,2,18,0,0,0,0,1,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,10,74,0,0,0,0,11,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,16,62,0,0,0,3,17,0,0,2,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,14,52,0,0,0,1,14,0,0,0,0,1,0,19,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,16,39,0,0,0,3,10,0,0,0,0,1,0,30,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,19,34,0,0,0,1,18,0,0,0,0,0,0,30,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,19,58,0,0,0,4,26,0,0,0,0,0,0,26,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,16,56,0,0,0,2,13,0,0,0,0,1,0,32,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8,9,56,0,0,0,4,25,0,0,0,0,1,0,24,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,25,49,0,0,0,0,13,0,0,0,0,0,0,22,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,15,60,0,0,0,2,21,0,0,1,0,0,0,27,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,7,42,0,0,0,0,13,0,0,0,0,1,0,32,4,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
31,5,8,42,0,0,0,1,13,0,0,0,0,1,0,30,6,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,10,45,0,0,0,1,12,0,0,0,0,0,0,41,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8,12,38,0,0,0,0,14,0,0,0,0,3,0,32,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0
53,7,11,45,0,0,0,2,18,0,0,0,0,2,0,34,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8,21,52,0,0,0,0,22,0,0,0,0,1,0,29,5,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,13,52,0,0,0,1,23,0,0,1,0,1,0,42,7,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0
29,9,8,48,0,0,0,1,23,0,0,1,0,2,0,40,7,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,9,50,0,0,0,2,26,0,0,1,0,2,0,22,2,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,11,39,0,0,0,3,21,0,0,0,0,1,0,41,2,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,5,56,0,0,0,3,15,0,0,1,0,0,0,33,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,11,53,0,0,0,1,20,0,0,0,0,1,0,38,1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,9,41,0,0,0,2,15,0,0,0,0,1,0,32,4,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,6,35,0,0,0,6,16,0,0,0,0,1,0,33,4,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,12,48,0,0,0,1,14,0,0,0,0,1,0,40,3,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,16,52,0,0,0,1,17,0,0,0,0,0,0,34,4,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,14,34,0,0,0,3,23,0,0,1,0,2,0,27,4,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8,12,37,0,0,0,1,19,0,0,0,0,2,0,38,2,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,5,39,0,0,0,2,16,0,0,0,0,2,0,36,6,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,7,49,0,0,0,1,12,0,0,0,0,0,0,40,7,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,4,44,0,0,0,2,15,0,0,0,0,1,0,26,1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,5,37,0,0,0,3,14,0,0,0,0,1,0,34,2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,2,37,0,0,0,2,14,0,0,0,0,1,0,29,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,1,40,0,0,0,2,18,0,0,0,0,6,0,26,2,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,3,37,0,0,0,2,17,0,0,0,0,1,0,28,3,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
18,7,6,45,0,0,0,3,17,0,0,2,0,2,0,31,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,2,34,0,0,0,0,23,0,0,0,0,3,0,21,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,4,29,0,0,0,4,19,0,0,0,0,4,0,30,2,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,3,25,0,0,0,3,21,0,0,0,0,4,0,35,3,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,5,35,0,0,0,3,20,0,0,0,0,4,0,36,3,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,2,37,0,0,0,2,13,0,0,2,0,2,0,24,1,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,6,35,0,0,0,4,18,0,0,0,0,2,0,23,1,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,9,25,0,0,0,7,28,0,0,0,0,4,0,24,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,5,32,0,0,0,3,20,0,0,1,0,1,0,24,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,7,33,0,0,0,3,23,0,0,0,0,1,0,23,1,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,5,34,0,0,0,1,16,0,1,0,0,1,0,28,1,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0
43,11,6,44,0,0,0,1,13,0,0,1,0,5,0,24,3,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0
33,9,7,27,0,0,0,4,20,0,0,0,0,2,0,29,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0
40,10,8,51,0,0,0,4,14,0,0,0,0,3,0,32,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
36,9,6,35,0,0,0,3,19,0,0,0,0,4,0,35,2,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8,7,38,0,0,0,5,20,0,0,0,0,1,0,38,2,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,7,47,0,0,0,1,29,0,1,0,0,2,0,27,4,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0
36,11,2,47,0,0,0,1,16,0,0,0,0,6,0,30,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8,7,43,0,0,0,2,19,0,0,0,0,1,0,39,2,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,5,34,0,0,0,7,7,0,0,0,0,2,0,34,2,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,5,36,0,0,0,2,7,0,0,0,0,1,0,34,2,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,5,40,0,0,0,8,11,0,0,0,0,2,0,23,2,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0
38,7,6,37,0,0,0,4,14,0,0,0,0,1,0,28,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0
26,10,5,37,0,0,0,4,7,0,0,1,0,2,0,41,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,3,45,0,0,0,2,13,0,0,0,0,5,0,32,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7,6,38,0,0,0,1,24,0,0,0,0,1,0,36,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,6,40,0,0,0,1,23,0,0,1,0,2,0,28,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4,4,36,0,0,0,3,17,0,0,0,0,1,0,36,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
45,10,4,38,0,0,0,5,13,0,0,0,0,1,0,43,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8,3,43,0,0,0,7,21,0,0,0,0,0,0,44,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,5,34,0,0,0,5,24,0,0,1,0,1,0,31,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,6,40,0,0,0,8,17,0,0,0,0,0,0,22,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
37,12,4,30,0,0,0,2,12,0,0,0,0,0,0,34,1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,5,28,0,0,0,3,23,0,0,0,0,2,0,25,1,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0
33,10,6,43,0,0,0,5,15,0,0,0,0,3,0,28,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,3,53,0,0,0,0,14,0,0,0,0,3,0,35,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,9,35,0,0,0,5,12,0,0,1,0,1,0,31,3,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,7,50,0,0,0,2,15,0,0,1,0,0,0,33,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
39,11,9,53,0,0,0,5,14,0,0,0,0,1,0,38,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4,5,47,0,0,0,3,25,0,0,1,0,1,0,38,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
37,9,4,43,0,0,0,3,14,0,0,0,0,2,0,30,1,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,10,51,0,0,0,2,11,0,0,0,0,1,0,37,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,5,40,0,0,0,5,18,0,0,0,0,0,0,32,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6,9,40,0,0,0,6,8,0,0,0,0,0,0,33,5,6,29,2,0,0,0,0,0,0,0,0,0,0,0,0
29,9,9,60,0,0,0,2,17,0,0,0,0,1,0,25,2,4,28,3,0,0,0,0,0,0,0,0,0,0,0,0
44,8,9,47,0,0,0,3,18,0,0,0,0,1,0,33,3,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0
44,7,8,57,0,0,0,2,10,0,0,0,0,2,0,31,2,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0
41,6,9,53,0,0,0,7,15,0,0,0,0,1,0,38,1,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0
44,9,7,46,0,0,0,3,18,0,0,0,0,1,0,32,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8,6,65,0,0,0,1,16,0,0,0,0,2,0,28,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0
51,9,10,64,0,0,0,2,22,0,0,0,0,2,0,21,1,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0
40,15,5,63,0,0,0,4,16,0,0,0,0,5,0,38,3,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,2,49,0,0,0,3,14,0,0,1,0,1,0,32,1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,6,40,0,0,0,5,15,0,0,0,0,2,0,36,2,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,4,45,0,0,0,5,18,0,0,0,0,0,0,30,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8,8,40,0,0,0,3,15,0,0,0,0,1,0,32,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,9,50,0,0,0,7,14,0,0,0,0,2,0,35,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0
57,11,10,55,0,0,0,4,11,0,0,0,0,0,0,25,1,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,10,53,0,0,0,5,12,0,0,0,0,1,0,21,2,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
47,5,8,53,0,0,0,5,18,0,0,0,0,3,0,30,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
57,10,5,36,0,0,0,3,20,0,0,0,0,5,0,33,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0
69,10,3,55,0,0,0,9,14,0,0,0,0,0,0,33,2,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0
61,5,7,46,0,0,0,2,11,0,0,0,0,3,0,30,0,10,20,0,1,0,0,0,0,0,0,0,0,0,0,0
59,9,5,53,0,0,0,3,11,0,0,0,0,2,0,25,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,7,34,0,0,0,2,9,0,0,0,0,1,0,27,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
58,6,3,45,0,0,0,9,12,0,0,0,0,1,0,16,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,7,44,0,0,0,1,14,0,0,1,0,0,0,17,2,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
51,6,2,49,0,0,0,5,14,0,0,0,0,0,0,24,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5,8,54,0,0,0,5,5,0,0,0,0,2,0,22,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
60,6,9,67,0,0,0,4,12,0,0,1,0,0,0,27,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
80,7,3,55,0,0,0,7,19,0,0,0,0,3,0,24,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
74,6,4,61,0,0,0,6,19,0,0,0,0,4,0,22,2,7,15,0,1,0,0,0,0,0,0,0,0,0,0,0
45,11,8,68,0,0,0,11,16,0,0,0,0,3,0,21,3,0,15,13,1,0,0,0,0,0,0,0,0,0,0,0
29,7,6,43,0,0,0,9,13,0,0,0,0,3,0,25,2,0,14,43,0,0,0,0,0,0,0,0,0,0,0,0
21,5,1,41,0,0,0,5,18,0,0,0,0,2,0,26,4,2,6,32,0,0,0,0,0,0,0,0,0,0,0,0
20,4,3,57,0,0,0,5,16,0,0,0,0,5,0,23,1,4,10,30,1,0,0,0,0,0,0,0,0,0,0,0
24,7,3,53,0,0,0,3,11,0,0,1,0,2,0,19,4,3,14,41,0,0,0,0,0,0,0,0,0,0,0,0
22,1,3,39,0,0,0,3,14,0,0,0,0,0,0,17,1,9,12,23,1,0,0,0,0,0,0,0,0,0,0,0
18,3,3,46,0,0,0,7,16,0,0,0,0,2,0,15,1,3,15,26,2,0,0,0,0,0,0,0,0,0,0,0
24,2,5,63,0,0,0,5,13,0,0,0,0,3,0,22,2,6,15,41,2,0,0,0,0,0,0,0,0,0,0,0
34,5,6,64,0,0,0,3,8,0,0,0,0,1,0,21,3,7,7,31,1,0,0,0,0,0,0,0,0,0,0,0
37,9,2,60,0,0,0,6,20,0,0,1,0,2,0,22,2,3,3,32,1,0,0,0,0,0,0,0,0,0,0,0
34,2,9,77,0,0,0,8,14,0,0,0,0,2,0,15,0,8,7,35,2,0,0,0,0,0,0,0,0,0,0,0
26,6,3,74,0,0,0,3,14,0,0,0,0,2,0,12,3,9,10,42,0,0,0,0,0,0,0,0,0,0,0,0
51,6,4,78,0,0,0,4,14,0,0,1,0,0,0,15,1,9,5,30,0,0,0,0,0,0,0,0,0,0,0,0
24,3,3,81,0,0,0,8,8,0,0,0,0,1,0,10,1,2,7,33,0,0,0,0,0,0,0,0,0,0,0,0
30,6,4,53,0,0,0,3,7,0,0,0,0,0,0,15,0,4,7,25,0,0,0,0,0,0,0,0,0,0,0,0
19,7,7,63,0,0,0,2,16,0,0,0,0,2,0,18,2,5,9,27,2,0,0,0,0,0,0,0,0,0,0,0
27,4,3,50,0,0,0,3,14,0,0,0,0,0,0,15,5,7,4,33,0,0,0,0,0,0,0,0,0,0,0,0
15,5,8,63,0,0,0,6,18,0,0,0,0,2,0,13,2,6,14,37,1,0,0,0,0,0,0,0,0,0,0,0
34,3,2,70,0,0,0,12,13,0,0,0,0,0,0,18,1,2,6,39,0,0,0,0,0,0,0,0,0,0,0,0
